date,water_level
2017-04-11,160
2017-04-12,155
2017-04-13,146
2017-04-14,139
2017-04-15,135
2017-04-16,132
2017-04-17,132
2017-04-18,133
2017-04-19,138
2017-04-20,147
2017-04-21,155
2017-04-22,155
2017-04-23,146
2017-04-24,141
2017-04-25,137
2017-04-26,136
2017-04-27,133
2017-04-28,133
2017-04-29,146
2017-04-30,190
2017-05-01,208
2017-05-02,217
2017-05-03,221
2017-05-04,235
2017-05-05,269
2017-05-06,281
2017-05-07,266
2017-05-08,249
2017-05-09,240
2017-05-10,250
2017-05-11,298
2017-05-12,305
2017-05-13,290
2017-05-14,276
2017-05-15,260
2017-05-16,254
2017-05-17,250
2017-05-18,243
2017-05-19,240
2017-05-20,231
2017-05-21,244
2017-05-22,252
2017-05-23,252
2017-05-24,239
2017-05-25,224
2017-05-26,215
2017-05-27,204
2017-05-28,194
2017-05-29,183
2017-05-30,181
2017-05-31,175
2017-06-01,177
2017-06-02,183
2017-06-03,185
2017-06-04,192
2017-06-05,215
2017-06-06,244
2017-06-07,269
2017-06-08,269
2017-06-09,255
2017-06-10,247
2017-06-11,242
2017-06-12,230
2017-06-13,215
2017-06-14,199
2017-06-15,184
2017-06-16,178
2017-06-17,169
2017-06-18,165
2017-06-19,166
2017-06-20,171
2017-06-21,166
2017-06-22,163
2017-06-23,158
2017-06-24,158
2017-06-25,157
2017-06-26,152
2017-06-27,145
2017-06-28,145
2017-06-29,154
2017-06-30,155
2017-07-01,171
2017-07-02,199
2017-07-03,204
2017-07-04,190
2017-07-05,176
2017-07-06,170
2017-07-07,168
2017-07-08,164
2017-07-09,158
2017-07-10,153
2017-07-11,152
2017-07-12,155
2017-07-13,175
2017-07-14,187
2017-07-15,187
2017-07-16,173
2017-07-17,161
2017-07-18,147
2017-07-19,140
2017-07-20,150
2017-07-21,138
2017-07-22,130
2017-07-23,139
2017-07-24,149
2017-07-25,159
2017-07-26,192
2017-07-27,188
2017-07-28,207
2017-07-29,261
2017-07-30,280
2017-07-31,264
2017-08-01,236
2017-08-02,238
2017-08-03,249
2017-08-04,226
2017-08-05,214
2017-08-06,210
2017-08-07,191
2017-08-08,181
2017-08-09,171
2017-08-10,162
2017-08-11,167
2017-08-12,172
2017-08-13,215
2017-08-14,263
2017-08-15,273
2017-08-16,261
2017-08-17,242
2017-08-18,231
2017-08-19,233
2017-08-20,227
2017-08-21,221
2017-08-22,213
2017-08-23,203
2017-08-24,186
2017-08-25,173
2017-08-26,165
2017-08-27,168
2017-08-28,168
2017-08-29,167
2017-08-30,155
2017-08-31,148
2017-09-01,143
2017-09-02,137
2017-09-03,149
2017-09-04,161
2017-09-05,196
2017-09-06,238
2017-09-07,245
2017-09-08,229
2017-09-09,219
2017-09-10,216
2017-09-11,204
2017-09-12,194
2017-09-13,190
2017-09-14,183
2017-09-15,207
2017-09-16,271
2017-09-17,281
2017-09-18,269
2017-09-19,255
2017-09-20,234
2017-09-21,224
2017-09-22,215
2017-09-23,203
2017-09-24,196
2017-09-25,192
2017-09-26,179
2017-09-27,174
2017-09-28,170
2017-09-29,164
2017-09-30,162
2017-10-01,166
2017-10-02,166
2017-10-03,170
2017-10-04,172
2017-10-05,192
2017-10-06,209
2017-10-07,222
2017-10-08,219
2017-10-09,212
2017-10-10,222
2017-10-11,221
2017-10-12,228
2017-10-13,224
2017-10-14,215
2017-10-15,200
2017-10-16,188
2017-10-17,179
2017-10-18,171
2017-10-19,163
2017-10-20,153
2017-10-21,145
2017-10-22,143
2017-10-23,140
2017-10-24,138
2017-10-25,141
2017-10-26,135
2017-10-27,136
2017-10-28,138
2017-10-29,133
2017-10-30,135
2017-10-31,145
2017-11-01,148
2017-11-02,153
2017-11-03,158
2017-11-04,151
2017-11-05,143
2017-11-06,145
2017-11-07,158
2017-11-08,162
2017-11-09,171
2017-11-10,177
2017-11-11,183
2017-11-12,184
2017-11-13,193
2017-11-14,246
2017-11-15,385
2017-11-16,452
2017-11-17,418
2017-11-18,354
2017-11-19,314
2017-11-20,287
2017-11-21,275
2017-11-22,275
2017-11-23,280
2017-11-24,284
2017-11-25,283
2017-11-26,282
2017-11-27,297
2017-11-28,375
2017-11-29,415
2017-11-30,463
2017-12-01,457
2017-12-02,434
2017-12-03,404
2017-12-04,370
2017-12-05,331
2017-12-06,312
2017-12-07,296
2017-12-08,288
2017-12-09,288
2017-12-10,299
2017-12-11,307
2017-12-12,331
2017-12-13,485
2017-12-14,555
2017-12-15,580
2017-12-16,610
2017-12-17,618
2017-12-18,608
2017-12-19,584
2017-12-20,540
2017-12-21,504
2017-12-22,492
2017-12-23,479
2017-12-24,466
2017-12-25,456
2017-12-26,443
2017-12-27,423
2017-12-28,400
2017-12-29,401
2017-12-30,400
2017-12-31,392
2018-01-01,426
2018-01-02,519
2018-01-03,588
2018-01-04,630
2018-01-05,692
2018-01-06,725
2018-01-07,779
2018-01-08,818
2018-01-09,837
2018-01-10,806
2018-01-11,720
2018-01-12,643
2018-01-13,579
2018-01-14,529
2018-01-15,487
2018-01-16,456
2018-01-17,438
2018-01-18,466
2018-01-19,526
2018-01-20,588
2018-01-21,629
2018-01-22,670
2018-01-23,690
2018-01-24,688
2018-01-25,712
2018-01-26,753
2018-01-27,778
2018-01-28,777
2018-01-29,724
2018-01-30,665
2018-01-31,612
2018-02-01,570
2018-02-02,564
2018-02-03,596
2018-02-04,604
2018-02-05,578
2018-02-06,546
2018-02-07,509
2018-02-08,476
2018-02-09,444
2018-02-10,420
2018-02-11,393
2018-02-12,377
2018-02-13,369
2018-02-14,357
2018-02-15,346
2018-02-16,334
2018-02-17,320
2018-02-18,325
2018-02-19,358
2018-02-20,405
2018-02-21,419
2018-02-22,410
2018-02-23,392
2018-02-24,376
2018-02-25,351
2018-02-26,328
2018-02-27,304
2018-02-28,288
2018-03-01,270
2018-03-02,259
2018-03-03,254
2018-03-04,249
2018-03-05,248
2018-03-06,252
2018-03-07,254
2018-03-08,259
2018-03-09,263
2018-03-10,273
2018-03-11,288
2018-03-12,296
2018-03-13,297
2018-03-14,323
2018-03-15,347
2018-03-16,363
2018-03-17,369
2018-03-18,373
2018-03-19,363
2018-03-20,340
2018-03-21,324
2018-03-22,308
2018-03-23,298
2018-03-24,290
2018-03-25,285
2018-03-26,283
2018-03-27,272
2018-03-28,263
2018-03-29,259
2018-03-30,261
2018-03-31,289
2018-04-01,318
2018-04-02,337
2018-04-03,339
2018-04-04,343
2018-04-05,335
2018-04-06,335
2018-04-07,349
2018-04-08,343
2018-04-09,327
2018-04-10,305
2018-04-11,301
2018-04-12,299
2018-04-13,306
2018-04-14,299
2018-04-15,309
2018-04-16,333
2018-04-17,312
2018-04-18,292
2018-04-19,277
2018-04-20,266
2018-04-21,259
2018-04-22,249
2018-04-23,251
2018-04-24,248
2018-04-25,245
2018-04-26,254
2018-04-27,257
2018-04-28,258
2018-04-29,258
2018-04-30,256
2018-05-01,272
2018-05-02,281
2018-05-03,258
2018-05-04,251
2018-05-05,250
2018-05-06,243
2018-05-07,234
2018-05-08,225
2018-05-09,217
2018-05-10,215
2018-05-11,213
2018-05-12,223
2018-05-13,232
2018-05-14,255
2018-05-15,254
2018-05-16,276
2018-05-17,288
2018-05-18,281
2018-05-19,290
2018-05-20,292
2018-05-21,286
2018-05-22,273
2018-05-23,268
2018-05-24,256
2018-05-25,255
2018-05-26,258
2018-05-27,261
2018-05-28,255
2018-05-29,242
2018-05-30,240
2018-05-31,236
2018-06-01,245
2018-06-02,287
2018-06-03,362
2018-06-04,349
2018-06-05,304
2018-06-06,277
2018-06-07,258
2018-06-08,249
2018-06-09,261
2018-06-10,281
2018-06-11,292
2018-06-12,307
2018-06-13,328
2018-06-14,385
2018-06-15,355
2018-06-16,342
2018-06-17,345
2018-06-18,330
2018-06-19,304
2018-06-20,279
2018-06-21,259
2018-06-22,245
2018-06-23,228
2018-06-24,218
2018-06-25,209
2018-06-26,202
2018-06-27,190
2018-06-28,186
2018-06-29,180
2018-06-30,174
2018-07-01,165
2018-07-02,163
2018-07-03,157
2018-07-04,149
2018-07-05,146
2018-07-06,152
2018-07-07,162
2018-07-08,171
2018-07-09,183
2018-07-10,182
2018-07-11,176
2018-07-12,163
2018-07-13,155
2018-07-14,149
2018-07-15,142
2018-07-16,131
2018-07-17,124
2018-07-18,122
2018-07-19,124
2018-07-20,120
2018-07-21,122
2018-07-22,115
2018-07-23,115
2018-07-24,119
2018-07-25,130
2018-07-26,125
2018-07-27,119
2018-07-28,111
2018-07-29,105
2018-07-30,100
2018-07-31,97
2018-08-01,95
2018-08-02,94
2018-08-03,88
2018-08-04,90
2018-08-05,87
2018-08-06,83
2018-08-07,84
2018-08-08,77
2018-08-09,80
2018-08-10,79
2018-08-11,58
2018-08-12,80
2018-08-13,87
2018-08-14,89
2018-08-15,87
2018-08-16,87
2018-08-17,83
2018-08-18,84
2018-08-19,79
2018-08-20,76
2018-08-21,74
2018-08-22,73
2018-08-23,72
2018-08-24,68
2018-08-25,65
2018-08-26,67
2018-08-27,68
2018-08-28,76
2018-08-29,83
2018-08-30,86
2018-08-31,88
2018-09-01,88
2018-09-02,77
2018-09-03,80
2018-09-04,85
2018-09-05,107
2018-09-06,115
2018-09-07,116
2018-09-08,112
2018-09-09,104
2018-09-10,106
2018-09-11,98
2018-09-12,99
2018-09-13,94
2018-09-14,88
2018-09-15,74
2018-09-16,69
2018-09-17,66
2018-09-18,72
2018-09-19,68
2018-09-20,69
2018-09-21,58
2018-09-22,56
2018-09-23,57
2018-09-24,72
2018-09-25,86
2018-09-26,92
2018-09-27,80
2018-09-28,81
2018-09-29,77
2018-09-30,70
2018-10-01,62
2018-10-02,58
2018-10-03,54
2018-10-04,52
2018-10-05,56
2018-10-06,66
2018-10-07,71
2018-10-08,67
2018-10-09,64
2018-10-10,54
2018-10-11,63
2018-10-12,59
2018-10-13,54
2018-10-14,53
2018-10-15,47
2018-10-16,56
2018-10-17,52
2018-10-18,51
2018-10-19,36
2018-10-20,31
2018-10-21,36
2018-10-22,26
2018-10-23,25
2018-10-24,25
2018-10-25,27
2018-10-26,26
2018-10-27,28
2018-10-28,27
2018-10-29,27
2018-10-30,26
2018-10-31,42
2018-11-01,60
2018-11-02,63
2018-11-03,55
2018-11-04,61
2018-11-05,56
2018-11-06,58
2018-11-07,52
2018-11-08,48
2018-11-09,43
2018-11-10,42
2018-11-11,44
2018-11-12,48
2018-11-13,59
2018-11-14,62
2018-11-15,72
2018-11-16,63
2018-11-17,52
2018-11-18,45
2018-11-19,44
2018-11-20,38
2018-11-21,33
2018-11-22,43
2018-11-23,34
2018-11-24,30
2018-11-25,34
2018-11-26,31
2018-11-27,32
2018-11-28,33
2018-11-29,33
2018-11-30,34
2018-12-01,33
2018-12-02,39
2018-12-03,47
2018-12-04,75
2018-12-05,149
2018-12-06,212
2018-12-07,215
2018-12-08,218
2018-12-09,195
2018-12-10,202
2018-12-11,265
2018-12-12,284
2018-12-13,288
2018-12-14,267
2018-12-15,241
2018-12-16,212
2018-12-17,193
2018-12-18,181
2018-12-19,166
2018-12-20,155
2018-12-21,151
2018-12-22,164
2018-12-23,217
2018-12-24,267
2018-12-25,363
2018-12-26,451
2018-12-27,484
2018-12-28,473
2018-12-29,425
2018-12-30,362
2018-12-31,321
